id,obs_tombo,tombo_tipo
26164,unicata,UNICATA
26165,unicata,UNICATA
26166,unicata,UNICATA
26167,unicata,UNICATA
26168,unicata,UNICATA
26169,unicata,UNICATA
26170,unicata,UNICATA
26171,unicata,UNICATA
26172,unicata,UNICATA
26173,unicata,UNICATA
26174,unicata,UNICATA
26175,unicata,UNICATA
26176,duplicata,DUPLICATA
26177,unicata,UNICATA
26178,unicata,UNICATA
26179,unicata,UNICATA
26180,unicata,UNICATA
26181,unicata,UNICATA
26182,unicata,UNICATA
26183,unicata,UNICATA
26184,unicata,UNICATA
26185,duplicata,DUPLICATA
26186,unicata,UNICATA
26187,unicata,UNICATA
26188,unicata,UNICATA
26189,unicata,UNICATA
26190,unicata,UNICATA
26191,unicata,UNICATA
26192,unicata,UNICATA
26193,unicata,UNICATA
26194,unicata,UNICATA
26195,unicata,UNICATA
26196,unicata,UNICATA
26197,unicata,UNICATA
26198,unicata,UNICATA
26199,unicata,UNICATA
26200,unicata,UNICATA
26201,unicata,UNICATA
26202,unicata,UNICATA
26203,unicata,UNICATA
26204,unicata,UNICATA
26205,unicata,UNICATA
26206,unicata,UNICATA
26207,unicata,UNICATA
26208,duplicata,DUPLICATA
26209,unicata,UNICATA
26210,unicata,UNICATA
26211,unicata,UNICATA
26212,unicata,UNICATA
26213,unicata,UNICATA
26214,unicata,UNICATA
26215,unicata,UNICATA
26216,unicata,UNICATA
26217,unicata,UNICATA
26218,unicata,UNICATA
26219,unicata,UNICATA
26220,unicata,UNICATA
26221,duplicata,DUPLICATA
26222,unicata,UNICATA
26223,unicata,UNICATA
26224,unicata,UNICATA
26225,unicata,UNICATA
26226,duplicata,DUPLICATA
26227,unicata,UNICATA
26228,unicata,UNICATA
26229,unicata,UNICATA
26230,unicata,UNICATA
26231,unicata,UNICATA
26232,duplicata,DUPLICATA
26233,unicata,UNICATA
26234,duplicata,DUPLICATA
26235,unicata,UNICATA
26236,duplicata,DUPLICATA
26237,unicata,UNICATA
26238,unicata,UNICATA
26239,unicata,UNICATA
26240,unicata,UNICATA
26241,unicata,UNICATA
26242,unicata,UNICATA
26243,unicata,UNICATA
26244,duplicata,DUPLICATA
26245,unicata,UNICATA
26246,duplicata,DUPLICATA
26247,unicata,UNICATA
26248,duplicata,DUPLICATA
26249,unicata,UNICATA
26250,unicata,UNICATA
26251,unicata,UNICATA
26252,unicata,UNICATA
26253,duplicata,DUPLICATA
26254,unicata,UNICATA
26255,unicata,UNICATA
26256,unicata,UNICATA
26257,unicata,UNICATA
26258,unicata,UNICATA
26259,unicata,UNICATA
26260,unicata,UNICATA
26261,unicata,UNICATA
26262,duplicata,DUPLICATA
26263,unicata,UNICATA
26264,unicata,UNICATA
26265,unicata,UNICATA
26266,unicata,UNICATA
26267,unicata,UNICATA
26268,unicata,UNICATA
26270,duplicata,DUPLICATA
26271,unicata,UNICATA
26272,unicata,UNICATA
26273,unicata,UNICATA
26274,unicata,UNICATA
26275,unicata,UNICATA
26276,unicata,UNICATA
26278,unicata,UNICATA
26279,unicata,UNICATA
26280,unicata,UNICATA
26281,unicata,UNICATA
26282,unicata,UNICATA
26283,duplicata,DUPLICATA
26284,duplicata,DUPLICATA
26285,duplicata,DUPLICATA
26286,duplicata,DUPLICATA
26287,duplicata,DUPLICATA
26288,duplicata,DUPLICATA
26289,duplicata,DUPLICATA
26290,duplicata,DUPLICATA
26291,duplicata,DUPLICATA
26292,duplicata,DUPLICATA
26293,duplicata,DUPLICATA
26294,duplicata,DUPLICATA
26295,duplicata,DUPLICATA
26296,duplicata,DUPLICATA
26297,duplicata,DUPLICATA
26298,unicata,UNICATA
26299,unicata,UNICATA
26300,unicata,UNICATA
26301,unicata,UNICATA
26302,duplicata,DUPLICATA
26303,unicata,UNICATA
26304,duplicata,DUPLICATA
26305,duplicata,DUPLICATA
26306,unicata,UNICATA
26307,unicata,UNICATA
26308,duplicata,DUPLICATA
26309,duplicata,DUPLICATA
26310,unicata,UNICATA
26311,duplicata,DUPLICATA
26312,duplicata,DUPLICATA
26313,unicata,UNICATA
26314,duplicata,DUPLICATA
26315,duplicata,DUPLICATA
26316,unicata,UNICATA
26317,duplicata,DUPLICATA
26318,duplicata,DUPLICATA
26319,duplicata,DUPLICATA
26320,duplicata,DUPLICATA
26321,unicata,UNICATA
26322,duplicata,DUPLICATA
26323,duplicata,DUPLICATA
26324,duplicata,DUPLICATA
26325,duplicata,DUPLICATA
26326,duplicata,DUPLICATA
26327,duplicata,DUPLICATA
26328,unicata,UNICATA
26329,duplicata,DUPLICATA
26330,duplicata,DUPLICATA
26331,duplicata,DUPLICATA
26332,unicata,UNICATA
26333,duplicata,DUPLICATA
26334,duplicata,DUPLICATA
26335,unicata,UNICATA
26336,duplicata,DUPLICATA
26337,duplicata,DUPLICATA
26338,duplicata,DUPLICATA
26339,duplicata,DUPLICATA
26340,duplicata,DUPLICATA
26341,duplicata,DUPLICATA
26342,duplicata,DUPLICATA
26343,duplicata,DUPLICATA
26344,duplicata,DUPLICATA
26345,duplicata,DUPLICATA
26346,duplicata,DUPLICATA
26347,duplicata,DUPLICATA
26348,duplicata,DUPLICATA
26349,duplicata,DUPLICATA
26350,duplicata,DUPLICATA
26351,unicata,UNICATA
26352,unicata,UNICATA
26353,unicata,UNICATA
26354,unicata,UNICATA
26355,unicata,UNICATA
26356,unicata,UNICATA
26357,unicata,UNICATA
26358,unicata,UNICATA
26359,unicata,UNICATA
26360,unicata,UNICATA
26361,unicata,UNICATA
26363,unicata,UNICATA
26364,unicata,UNICATA
26365,unicata,UNICATA
26366,unicata,UNICATA
26367,unicata,UNICATA
26368,unicata,UNICATA
26369,unicata,UNICATA
26370,unicata,UNICATA
26371,unicata,UNICATA
26372,unicata,UNICATA
26373,unicata,UNICATA
26374,duplicata,DUPLICATA
26375,unicata,UNICATA
26376,unicata,UNICATA
26377,unicata,UNICATA
26378,unicata,UNICATA
26379,duplicata,DUPLICATA
26380,unicata,UNICATA
26381,unicata,UNICATA
26382,unicata,UNICATA
26383,unicata,UNICATA
26384,unicata,UNICATA
26385,unicata,UNICATA
26386,unicata,UNICATA
26387,unicata,UNICATA
26388,unicata,UNICATA
26389,unicata,UNICATA
26390,unicata,UNICATA
26391,unicata,UNICATA
26392,unicata,UNICATA
26393,unicata,UNICATA
26394,unicata,UNICATA
26395,unicata,UNICATA
26396,duplicata,DUPLICATA
26397,duplicata,DUPLICATA
26398,unicata,UNICATA
26399,unicata,UNICATA
26400,duplicata,DUPLICATA
26401,unicata,UNICATA
26402,duplicata,DUPLICATA
26403,unicata,UNICATA
26404,duplicata,DUPLICATA
26405,unicata,UNICATA
26406,unicata,UNICATA
26407,unicata,UNICATA
26408,duplicata,DUPLICATA
26409,duplicata,DUPLICATA
26410,unicata,UNICATA
26411,duplicata,DUPLICATA
26412,duplicata,DUPLICATA
26413,duplicata,DUPLICATA
26414,duplicata,DUPLICATA
26415,duplicata,DUPLICATA
26416,duplicata,DUPLICATA
26417,duplicata,DUPLICATA
26418,duplicata,DUPLICATA
26419,duplicata,DUPLICATA
26420,duplicata,DUPLICATA
26421,duplicata,DUPLICATA
26422,duplicata,DUPLICATA
26423,duplicata,DUPLICATA
26424,unicata,UNICATA
26425,unicata,UNICATA
26426,unicata,UNICATA
26427,duplicata,DUPLICATA
26428,unicata,UNICATA
26429,duplicata,DUPLICATA
26430,unicata,UNICATA
26431,unicata,UNICATA
26432,duplicata,DUPLICATA
26433,unicata,UNICATA
26434,duplicata,DUPLICATA
26435,duplicata,DUPLICATA
26436,duplicata,DUPLICATA
26437,duplicata,DUPLICATA
26438,duplicata,DUPLICATA
26439,duplicata,DUPLICATA
26440,duplicata,DUPLICATA
26441,duplicata,DUPLICATA
26442,duplicata,DUPLICATA
26443,unicata,UNICATA
26444,duplicata,DUPLICATA
26445,duplicata,DUPLICATA
26446,duplicata,DUPLICATA
26447,duplicata,DUPLICATA
26448,duplicata,DUPLICATA
26449,duplicata,DUPLICATA
26450,duplicata,DUPLICATA
26451,duplicata,DUPLICATA
26452,duplicata,DUPLICATA
26453,duplicata,DUPLICATA
26454,duplicata,DUPLICATA
26455,duplicata,DUPLICATA
26456,duplicata,DUPLICATA
26457,duplicata,DUPLICATA
26458,duplicata,DUPLICATA
26459,duplicata,DUPLICATA
26460,duplicata,DUPLICATA
26461,duplicata,DUPLICATA
26462,duplicata,DUPLICATA
26463,duplicata,DUPLICATA
26464,duplicata,DUPLICATA
26465,duplicata,DUPLICATA
26466,duplicata,DUPLICATA
26467,unicata,UNICATA
26468,unicata,UNICATA
26469,duplicata,DUPLICATA
26470,duplicata,DUPLICATA
26471,duplicata,DUPLICATA
26472,duplicata,DUPLICATA
26473,duplicata,DUPLICATA
26474,duplicata,DUPLICATA
26475,duplicata,DUPLICATA
26476,unicata,UNICATA
26477,duplicata,DUPLICATA
26478,duplicata,DUPLICATA
26479,duplicata,DUPLICATA
26480,duplicata,DUPLICATA
26481,duplicata,DUPLICATA
26482,duplicata,DUPLICATA
26483,unicata,UNICATA
26484,duplicata,DUPLICATA
26485,duplicata,DUPLICATA
26486,duplicata,DUPLICATA
26487,duplicata,DUPLICATA
26488,duplicata,DUPLICATA
26489,duplicata,DUPLICATA
26490,unicata,UNICATA
26491,duplicata,DUPLICATA
26492,duplicata,DUPLICATA
26493,duplicata,DUPLICATA
26494,duplicata,DUPLICATA
26495,duplicata,DUPLICATA
26496,duplicata,DUPLICATA
26497,duplicata,DUPLICATA
26498,duplicata,DUPLICATA
26499,duplicata,DUPLICATA
26500,duplicata,DUPLICATA
26501,duplicata,DUPLICATA
26502,unicata,UNICATA
26503,duplicata,DUPLICATA
26504,duplicata,DUPLICATA
26505,duplicata,DUPLICATA
26506,duplicata,DUPLICATA
26507,duplicata,DUPLICATA
26508,duplicata,DUPLICATA
26509,unicata,UNICATA
26510,duplicata,DUPLICATA
26511,duplicata,DUPLICATA
26512,duplicata,DUPLICATA
26513,duplicata,DUPLICATA
26514,duplicata,DUPLICATA
26515,duplicata,DUPLICATA
26516,duplicata,DUPLICATA
26517,unicata,UNICATA
26518,unicata,UNICATA
26519,unicata,UNICATA
26520,unicata,UNICATA
26521,unicata,UNICATA
26522,unicata,UNICATA
26523,unicata,UNICATA
26524,unicata,UNICATA
26525,unicata,UNICATA
26526,unicata,UNICATA
26527,duplicata,DUPLICATA
26528,unicata,UNICATA
26529,unicata,UNICATA
26530,duplicata,DUPLICATA
26531,duplicata,DUPLICATA
26532,duplicata,DUPLICATA
26533,duplicata,DUPLICATA
26534,duplicata,DUPLICATA
26535,duplicata,DUPLICATA
26536,duplicata,DUPLICATA
26537,unicata,UNICATA
26538,unicata,UNICATA
26539,unicata,UNICATA
26540,unicata,UNICATA
26541,duplicata,DUPLICATA
26542,unicata,UNICATA
26543,unicata,UNICATA
26544,duplicata,DUPLICATA
26545,duplicata,DUPLICATA
26546,duplicata,DUPLICATA
26547,duplicata,DUPLICATA
26548,duplicata,DUPLICATA
26549,duplicata,DUPLICATA
26550,unicata,UNICATA
26551,duplicata,DUPLICATA
26552,unicata,UNICATA
26553,unicata,UNICATA
26554,unicata,UNICATA
26555,unicata,UNICATA
26556,unicata,UNICATA
26557,unicata,UNICATA
26558,unicata,UNICATA
26559,unicata,UNICATA
26560,unicata,UNICATA
26561,unicata,UNICATA
26562,duplicata,DUPLICATA
26563,duplicata,DUPLICATA
26564,unicata,UNICATA
26565,unicata,UNICATA
26566,unicata,UNICATA
26567,unicata,UNICATA
26568,unicata,UNICATA
26569,unicata,UNICATA
26570,unicata,UNICATA
26571,unicata,UNICATA
26572,duplicata,DUPLICATA
26573,duplicata,DUPLICATA
26574,duplicata,DUPLICATA
26575,duplicata,DUPLICATA
26576,duplicata,DUPLICATA
26577,duplicata,DUPLICATA
26578,duplicata,DUPLICATA
26579,duplicata,DUPLICATA
26580,unicata,UNICATA
26581,duplicata,DUPLICATA
26582,duplicata,DUPLICATA
26583,duplicata,DUPLICATA
26584,duplicata,DUPLICATA
26585,duplicata,DUPLICATA
26586,duplicata,DUPLICATA
26587,duplicata,DUPLICATA
26588,duplicata,DUPLICATA
26589,duplicata,DUPLICATA
26590,duplicata,DUPLICATA
26591,duplicata,DUPLICATA
26592,unicata,UNICATA
26593,unicata,UNICATA
26594,unicata,UNICATA
26595,unicata,UNICATA
26596,unicata,UNICATA
26597,duplicata,DUPLICATA
26598,unicata,UNICATA
26599,unicata,UNICATA
26600,unicata,UNICATA
26601,duplicata,DUPLICATA
26602,unicata,UNICATA
26603,unicata,UNICATA
26604,unicata,UNICATA
26605,unicata,UNICATA
26606,unicata,UNICATA
26607,unicata,UNICATA
26608,unicata,UNICATA
26609,unicata,UNICATA
26610,unicata,UNICATA
26611,duplicata,DUPLICATA
26612,duplicata,DUPLICATA
26613,duplicata,DUPLICATA
26614,duplicata,DUPLICATA
26615,duplicata,DUPLICATA
26616,duplicata,DUPLICATA
26617,duplicata,DUPLICATA
26618,duplicata,DUPLICATA
26619,duplicata,DUPLICATA
26620,duplicata,DUPLICATA
26621,duplicata,DUPLICATA
26622,duplicata,DUPLICATA
26623,duplicata,DUPLICATA
26624,duplicata,DUPLICATA
26625,duplicata,DUPLICATA
26626,duplicata,DUPLICATA
26627,duplicata,DUPLICATA
26628,duplicata,DUPLICATA
26629,unicata,UNICATA
26630,duplicata,DUPLICATA
26631,duplicata,DUPLICATA
26632,duplicata,DUPLICATA
26633,duplicata,DUPLICATA
26634,unicata,UNICATA
26635,duplicata,DUPLICATA
26636,duplicata,DUPLICATA
26637,duplicata,DUPLICATA
26638,duplicata,DUPLICATA
26639,duplicata,DUPLICATA
26640,duplicata,DUPLICATA
26641,unicata,UNICATA
26642,unicata,UNICATA
26643,duplicata,DUPLICATA
26644,duplicata,DUPLICATA
26645,duplicata,DUPLICATA
26646,duplicata,DUPLICATA
26647,duplicata,DUPLICATA
26648,duplicata,DUPLICATA
26649,duplicata,DUPLICATA
26650,unicata,UNICATA
26651,duplicata,DUPLICATA
26652,duplicata,DUPLICATA
26653,duplicata,DUPLICATA
26654,duplicata,DUPLICATA
26655,duplicata,DUPLICATA
26656,duplicata,DUPLICATA
26657,unicata,UNICATA
26658,duplicata,DUPLICATA
26659,duplicata,DUPLICATA
26660,unicata,UNICATA
26661,duplicata,DUPLICATA
26662,duplicata,DUPLICATA
26663,duplicata,DUPLICATA
26664,duplicata,DUPLICATA
26665,unicata,UNICATA
26666,duplicata,DUPLICATA
26667,duplicata,DUPLICATA
26668,unicata,UNICATA
26669,unicata,UNICATA
26670,duplicata,DUPLICATA
26671,duplicata,DUPLICATA
26672,duplicata,DUPLICATA
26673,duplicata,DUPLICATA
26674,duplicata,DUPLICATA
26675,duplicata,DUPLICATA
26676,duplicata,DUPLICATA
26677,duplicata,DUPLICATA
26678,duplicata,DUPLICATA
26679,duplicata,DUPLICATA
26680,unicata,UNICATA
26681,duplicata,DUPLICATA
26682,duplicata,DUPLICATA
26683,unicata,UNICATA
26684,duplicata,DUPLICATA
26685,duplicata,DUPLICATA
26686,duplicata,DUPLICATA
26687,duplicata,DUPLICATA
26688,duplicata,DUPLICATA
26689,duplicata,DUPLICATA
26690,duplicata,DUPLICATA
26691,duplicata,DUPLICATA
26692,duplicata,DUPLICATA
26693,duplicata,DUPLICATA
26694,duplicata,DUPLICATA
26695,duplicata,DUPLICATA
26696,duplicata,DUPLICATA
26697,duplicata,DUPLICATA
26698,unicata,UNICATA
26699,duplicata,DUPLICATA
26700,duplicata,DUPLICATA
26701,duplicata,DUPLICATA
26702,duplicata,DUPLICATA
26703,duplicata,DUPLICATA
26704,duplicata,DUPLICATA
26705,duplicata,DUPLICATA
26706,duplicata,DUPLICATA
26707,duplicata,DUPLICATA
26708,unicata,UNICATA
26709,duplicata,DUPLICATA
26710,unicata,UNICATA
26711,unicata,UNICATA
26712,unicata,UNICATA
26714,unicata,UNICATA
26715,unicata,UNICATA
26716,unicata,UNICATA
26717,unicata,UNICATA
26718,unicata,UNICATA
26719,duplicata,DUPLICATA
26720,duplicata,DUPLICATA
26721,unicata,UNICATA
26722,unicata,UNICATA
26723,unicata,UNICATA
26724,unicata,UNICATA
26725,unicata,UNICATA
26726,duplicata,DUPLICATA
26727,duplicata,DUPLICATA
26728,unicata,UNICATA
26729,unicata,UNICATA
26730,duplicata,DUPLICATA
26731,unicata,UNICATA
26732,duplicata,DUPLICATA
26733,duplicata,DUPLICATA
26734,duplicata,DUPLICATA
26735,duplicata,DUPLICATA
26736,duplicata,DUPLICATA
26737,duplicata,DUPLICATA
26738,unicata,UNICATA
26739,duplicata,DUPLICATA
26740,unicata,UNICATA
26741,unicata,UNICATA
26742,unicata,UNICATA
26743,unicata,UNICATA
26744,unicata,UNICATA
26746,unicata,UNICATA
26747,unicata,UNICATA
26748,unicata,UNICATA
26749,unicata,UNICATA
26750,unicata,UNICATA
26751,unicata,UNICATA
26752,duplicata,DUPLICATA
26753,unicata,UNICATA
26754,duplicata,DUPLICATA
26755,unicata,UNICATA
26756,duplicata,DUPLICATA
26757,unicata,UNICATA
26758,unicata,UNICATA
26759,unicata,UNICATA
26760,unicata,UNICATA
26761,unicata,UNICATA
26762,unicata,UNICATA
26763,unicata,UNICATA
26764,unicata,UNICATA
26765,unicata,UNICATA
26766,unicata,UNICATA
26767,unicata,UNICATA
26768,duplicata,DUPLICATA
26769,unicata,UNICATA
26770,unicata,UNICATA
26771,unicata,UNICATA
26772,unicata,UNICATA
26773,unicata,UNICATA
26774,duplicata,DUPLICATA
26775,unicata,UNICATA
26776,unicata,UNICATA
26777,unicata,UNICATA
26778,duplicata,DUPLICATA
26779,unicata,UNICATA
26780,unicata,UNICATA
26782,unicata,UNICATA
26783,unicata,UNICATA
26784,duplicata,DUPLICATA
26785,unicata,UNICATA
26786,unicata,UNICATA
26787,unicata,UNICATA
26788,duplicata,DUPLICATA
26789,unicata,UNICATA
26790,duplicata,DUPLICATA
26791,duplicata,DUPLICATA
26792,unicata,UNICATA
26793,duplicata,DUPLICATA
26794,duplicata,DUPLICATA
26795,unicata,UNICATA
26796,unicata,UNICATA
26797,unicata,UNICATA
26798,unicata,UNICATA
26799,unicata,UNICATA
26800,unicata,UNICATA
26801,unicata,UNICATA
26802,unicata,UNICATA
26803,unicata,UNICATA
26804,duplicata,DUPLICATA
26805,unicata,UNICATA
26806,unicata,UNICATA
26807,unicata,UNICATA
26808,unicata,UNICATA
26809,unicata,UNICATA
26810,unicata,UNICATA
26811,duplicata,DUPLICATA
26812,unicata,UNICATA
26813,unicata,UNICATA
26814,duplicata,DUPLICATA
26815,unicata,UNICATA
26816,unicata,UNICATA
26817,unicata,UNICATA
26818,unicata,UNICATA
26819,unicata,UNICATA
26820,duplicata,DUPLICATA
26821,duplicata,DUPLICATA
26822,unicata,UNICATA
26823,duplicata,DUPLICATA
26824,duplicata,DUPLICATA
26825,duplicata,DUPLICATA
26826,duplicata,DUPLICATA
26827,unicata,UNICATA
26828,duplicata,DUPLICATA
26829,duplicata,DUPLICATA
26830,unicata,UNICATA
26831,unicata,UNICATA
26832,duplicata,DUPLICATA
26833,duplicata,DUPLICATA
26834,duplicata,DUPLICATA
26835,duplicata,DUPLICATA
26836,unicata,UNICATA
26837,duplicata,DUPLICATA
26838,duplicata,DUPLICATA
26839,duplicata,DUPLICATA
26840,duplicata,DUPLICATA
26841,unicata,UNICATA
26842,unicata,UNICATA
26843,unicata,UNICATA
26844,duplicata,DUPLICATA
26845,duplicata,DUPLICATA
26846,duplicata,DUPLICATA
26847,duplicata,DUPLICATA
26848,duplicata,DUPLICATA
26849,duplicata,DUPLICATA
26850,duplicata,DUPLICATA
26851,duplicata,DUPLICATA
26852,duplicata,DUPLICATA
26853,duplicata,DUPLICATA
26854,duplicata,DUPLICATA
26855,duplicata,DUPLICATA
26856,duplicata,DUPLICATA
26857,duplicata,DUPLICATA
26858,duplicata,DUPLICATA
26859,duplicata,DUPLICATA
26860,duplicata,DUPLICATA
26861,unicata,UNICATA
26862,unicata,UNICATA
26863,unicata,UNICATA
26864,unicata,UNICATA
26865,duplicata,DUPLICATA
26866,unicata,UNICATA
26867,unicata,UNICATA
26868,unicata,UNICATA
26869,unicata,UNICATA
26870,unicata,UNICATA
26871,unicata,UNICATA
26872,unicata,UNICATA
26873,duplicata,DUPLICATA
26874,duplicata,DUPLICATA
26875,duplicata,DUPLICATA
26876,duplicata,DUPLICATA
26877,duplicata,DUPLICATA
26878,duplicata,DUPLICATA
26879,duplicata,DUPLICATA
26880,duplicata,DUPLICATA
26881,duplicata,DUPLICATA
26882,duplicata,DUPLICATA
26883,duplicata,DUPLICATA
26884,duplicata,DUPLICATA
26885,duplicata,DUPLICATA
26886,unicata,UNICATA
26887,unicata,UNICATA
26888,duplicata,DUPLICATA
26889,duplicata,DUPLICATA
26890,duplicata,DUPLICATA
26891,duplicata,DUPLICATA
26892,duplicata,DUPLICATA
26893,duplicata,DUPLICATA
26894,duplicata,DUPLICATA
26895,duplicata,DUPLICATA
26896,duplicata,DUPLICATA
26897,duplicata,DUPLICATA
26898,duplicata,DUPLICATA
26899,unicata,UNICATA
26900,duplicata,DUPLICATA
26901,duplicata,DUPLICATA
26902,duplicata,DUPLICATA
26903,duplicata,DUPLICATA
26904,duplicata,DUPLICATA
26905,duplicata,DUPLICATA
26906,duplicata,DUPLICATA
26907,duplicata,DUPLICATA
26908,duplicata,DUPLICATA
26909,duplicata,DUPLICATA
26910,duplicata,DUPLICATA
26911,duplicata,DUPLICATA
26912,duplicata,DUPLICATA
26913,duplicata,DUPLICATA
26914,duplicata,DUPLICATA
26915,duplicata,DUPLICATA
26917,duplicata,DUPLICATA
26918,duplicata,DUPLICATA
26919,duplicata,DUPLICATA
26920,duplicata,DUPLICATA
26921,duplicata,DUPLICATA
26922,unicata,UNICATA
26923,duplicata,DUPLICATA
26924,unicata,UNICATA
26925,unicata,UNICATA
26926,duplicata,DUPLICATA
26927,duplicata,DUPLICATA
26928,duplicata,DUPLICATA
26929,duplicata,DUPLICATA
26930,unicata,UNICATA
26931,duplicata,DUPLICATA
26932,duplicata,DUPLICATA
26933,duplicata,DUPLICATA
26934,duplicata,DUPLICATA
26935,duplicata,DUPLICATA
26936,duplicata,DUPLICATA
26937,duplicata,DUPLICATA
26938,duplicata,DUPLICATA
26939,duplicata,DUPLICATA
26940,duplicata,DUPLICATA
26941,duplicata,DUPLICATA
26942,duplicata,DUPLICATA
26943,duplicata,DUPLICATA
26944,unicata,UNICATA
26945,duplicata,DUPLICATA
26946,duplicata,DUPLICATA
26947,duplicata,DUPLICATA
26948,duplicata,DUPLICATA
26949,duplicata,DUPLICATA
26950,duplicata,DUPLICATA
26951,duplicata,DUPLICATA
26952,duplicata,DUPLICATA
26953,duplicata,DUPLICATA
26954,duplicata,DUPLICATA
26955,duplicata,DUPLICATA
26956,duplicata,DUPLICATA
26957,duplicata,DUPLICATA
26958,duplicata,DUPLICATA
26959,duplicata,DUPLICATA
26960,duplicata,DUPLICATA
26961,duplicata,DUPLICATA
26962,duplicata,DUPLICATA
26963,duplicata,DUPLICATA
26964,duplicata,DUPLICATA
26965,duplicata,DUPLICATA
26966,duplicata,DUPLICATA
26967,duplicata,DUPLICATA
26968,unicata,UNICATA
26969,duplicata,DUPLICATA
26970,duplicata,DUPLICATA
26971,duplicata,DUPLICATA
26972,duplicata,DUPLICATA
26973,duplicata,DUPLICATA
26974,duplicata,DUPLICATA
26975,duplicata,DUPLICATA
26976,duplicata,DUPLICATA
26977,duplicata,DUPLICATA
26978,unicata,UNICATA
26979,duplicata,DUPLICATA
26980,duplicata,DUPLICATA
26981,duplicata,DUPLICATA
26982,duplicata,DUPLICATA
26983,duplicata,DUPLICATA
26984,duplicata,DUPLICATA
26985,duplicata,DUPLICATA
26986,duplicata,DUPLICATA
26987,duplicata,DUPLICATA
26988,duplicata,DUPLICATA
26989,duplicata,DUPLICATA
26990,unicata,UNICATA
26991,duplicata,DUPLICATA
26992,duplicata,DUPLICATA
26993,duplicata,DUPLICATA
26994,duplicata,DUPLICATA
26995,duplicata,DUPLICATA
26996,duplicata,DUPLICATA
26997,duplicata,DUPLICATA
26998,duplicata,DUPLICATA
26999,duplicata,DUPLICATA
27000,duplicata,DUPLICATA
27001,unicata,UNICATA
27002,duplicata,DUPLICATA
27003,duplicata,DUPLICATA
27004,unicata,UNICATA
27005,duplicata,DUPLICATA
27006,duplicata,DUPLICATA
27007,duplicata,DUPLICATA
27008,unicata,UNICATA
27009,duplicata,DUPLICATA
27010,duplicata,DUPLICATA
27011,unicata,UNICATA
27012,unicata,UNICATA
27013,unicata,UNICATA
27014,unicata,UNICATA
27015,unicata,UNICATA
27016,unicata,UNICATA
27017,unicata,UNICATA
27018,duplicata,DUPLICATA
27019,unicata,UNICATA
27020,unicata,UNICATA
27021,unicata,UNICATA
27022,unicata,UNICATA
27023,unicata,UNICATA
27024,unicata,UNICATA
27025,unicata,UNICATA
27026,duplicata,DUPLICATA
27027,unicata,UNICATA
27028,duplicata,DUPLICATA
27029,unicata,UNICATA
27030,unicata,UNICATA
27031,unicata,UNICATA
27032,unicata,UNICATA
27033,unicata,UNICATA
27034,unicata,UNICATA
27035,unicata,UNICATA
27036,unicata,UNICATA
27037,unicata,UNICATA
27038,unicata,UNICATA
27039,unicata,UNICATA
27040,unicata,UNICATA
27041,unicata,UNICATA
27042,duplicata,DUPLICATA
27043,duplicata,DUPLICATA
27044,duplicata,DUPLICATA
27045,duplicata,DUPLICATA
27046,duplicata,DUPLICATA
27047,unicata,UNICATA
27048,unicata,UNICATA
27049,unicata,UNICATA
27050,duplicata,DUPLICATA
27051,unicata,UNICATA
27052,unicata,UNICATA
27053,unicata,UNICATA
27054,unicata,UNICATA
27055,unicata,UNICATA
27056,unicata,UNICATA
27057,unicata,UNICATA
27058,duplicata,DUPLICATA
27059,unicata,UNICATA
27060,duplicata,DUPLICATA
27061,unicata,UNICATA
27062,duplicata,DUPLICATA
27063,unicata,UNICATA
27064,unicata,UNICATA
27065,duplicata,DUPLICATA
27066,unicata,UNICATA
27067,duplicata,DUPLICATA
27068,duplicata,DUPLICATA
27069,duplicata,DUPLICATA
27070,duplicata,DUPLICATA
27071,unicata,UNICATA
27072,duplicata,DUPLICATA
27073,duplicata,DUPLICATA
27074,unicata,UNICATA
27075,unicata,UNICATA
27076,unicata,UNICATA
27077,unicata,UNICATA
