"CODIGO","CIDADE","ESTADO","PAIS"
5516,Prudentópolis,PR,Brasil
5517,Guaraniaçu,PR,Brasil
5518,Guaraniaçu,PR,Brasil
5519,Campo Mourão,PR,Brasil
5520,Campo Mourão,PR,Brasil
5521,Campo Mourão,PR,Brasil
5522,Inácio Martins,PR,Brasil
5523,Inácio Martins,PR,Brasil
5524,Inácio Martins,PR,Brasil
5525,Nova Friburgo,RJ,Brasil
5526,Piraí do Sul,PR,Brasil
5527,Cabo Frio,RJ,Brasil
5528,Quatro Barras,PR,Brasil
5529,Morretes,PR,Brasil
5530,Alto Paraíso de Goiás,GO,Brasil
5531,Salinópolis,PA,Brasil
5532,Morretes,PR,Brasil
5533,Quatro Barras,PR,Brasil
5534,Torres,RS,Brasil
5535,Campos do Jordão,SP,Brasil
5536,Petrópolis,RJ,Brasil
5537,Campina Grande do Sul,PR,Brasil
5538,Guarapuava,PR,Brasil
5539,Morretes,PR,Brasil
5540,Adrianópolis,PR,Brasil
5541,Pontal do Paraná,PR,Brasil
5542,Colombo,PR,Brasil
5543,Campo Largo,PR,Brasil
5544,Itaperuçu,PR,Brasil
5545,Campos do Jordão,SP,Brasil
5546,Ipiranga,PR,Brasil
5547,Morretes,PR,Brasil
5548,Curitiba,PR,Brasil
5549,São Joaquim,SC,Brasil
5550,Candói,PR,Brasil
5551,Iretama,PR,Brasil
5552,Corumbá,MS,Brasil
5553,Campo Largo,PR,Brasil
5554,Morretes,PR,Brasil
5555,Adrianópolis,PR,Brasil
5556,São Francisco de Paula,RS,Brasil
5557,Torres,RS,Brasil
5558,Osório,RS,Brasil
5559,São Francisco de Paula,RS,Brasil
5560,Vacaria,RS,Brasil
5561,São Francisco de Paula,RS,Brasil
5562,Piraquara,PR,Brasil
5563,Carambeí,PR,Brasil
5564,Campo Mourão,PR,Brasil
5565,Campo Largo,PR,Brasil
5566,Guapiara,SP,Brasil
5567,Ribeirão Branco,SP,Brasil
5568,Piraí do Sul,PR,Brasil
5569,Adrianópolis,PR,Brasil
5570,Ponta Grossa,PR,Brasil
5571,Tomazina,PR,Brasil
5572,Curitiba,PR,Brasil
5573,Porto Amazonas,PR,Brasil
5574,Três Coroas,RS,Brasil
5575,Caxias do Sul,RS,Brasil
5576,Bom Jesus,RS,Brasil
5577,Torres,RS,Brasil
5578,Vacaria,RS,Brasil
5579,Quilombo,SC,Brasil
5580,Novo Cabrais,RS,Brasil
5581,Osório,RS,Brasil
5582,São José do Norte,RS,Brasil
5583,Itati,RS,Brasil
5584,Carlos Barbosa,RS,Brasil
5585,São Pedro do Sul,RS,Brasil
5586,Cambará do Sul,RS,Brasil
5587,Garibaldi,RS,Brasil
5588,Caxias do Sul,RS,Brasil
5589,Ijuí,RS,Brasil
5590,Morrinhos do Sul,RS,Brasil
5591,Esmeralda,RS,Brasil
5592,Cidreira,RS,Brasil
5593,Osório,RS,Brasil
5594,Caxias do Sul,RS,Brasil
5595,Alagoa,MG,Brasil
5596,Palmeira,PR,Brasil
5597,Ilhabela,SP,Brasil
5598,Ilhabela,SP,Brasil
5599,Caxias do Sul,RS,Brasil
5600,Guarapuava,PR,Brasil
5601,São Francisco de Paula,RS,Brasil
5602,Nova Petrópolis,RS,Brasil
5603,Farroupilha,RS,Brasil
5604,Nonoai,RS,Brasil
5605,Osório,RS,Brasil
5606,Sant'Ana do Livramento,RS,Brasil
5607,Torres,RS,Brasil
5608,Bom Jesus,RS,Brasil
5609,Palmas,PR,Brasil
5610,Sant'Ana do Livramento,RS,Brasil
5611,Alcobaça,BA,Brasil
5612,Sant'Ana do Livramento,RS,Brasil
5613,Ponta Grossa,PR,Brasil
5614,Vereda,BA,Brasil
5615,São Joaquim,SC,Brasil
5616,Ponta Grossa,PR,Brasil
5617,Petrópolis,RJ,Brasil
5618,Guaraqueçaba,PR,Brasil
5619,Prudentópolis,PR,Brasil
5620,Morretes,PR,Brasil
5621,Lapa,PR,Brasil
5622,Curitiba,PR,Brasil
5623,Telêmaco Borba,PR,Brasil
5624,Paranaguá,PR,Brasil
5625,Castro,PR,Brasil
5626,Maria Helena,PR,Brasil
5627,Turvo,PR,Brasil
5628,Campina do Simão,PR,Brasil
5633,Belterra,PA,Brasil
5634,Petrópolis,RJ,Brasil
5635,Carolina,MA,Brasil
5636,Morretes,PR,Brasil
5637,Paranaguá,PR,Brasil
5638,Paranaguá,PR,Brasil
5639,Morretes,PR,Brasil
5640,Guaraqueçaba,PR,Brasil
5641,Oaxaca, ,México
5642,Farol,PR,Brasil
5643,Farol,PR,Brasil
5644,Farol,PR,Brasil
5645,Santa Helena,PR,Brasil
5646,Ronda Alta,RS,Brasil
5647,Santa Helena,PR,Brasil
5648,São Manuel,SP,Brasil
5649,Santa Helena,PR,Brasil
5650,Jundiaí,SP,Brasil
5651,Santa Helena,PR,Brasil
5652,Botucatu,SP,Brasil
5653,Foz do Iguaçu,PR,Brasil
5654,Botucatu,SP,Brasil
5655,Santa Helena,PR,Brasil
5656,Bofete,SP,Brasil
5657,Bananal,SP,Brasil
5658,Santa Helena,PR,Brasil
5659,Santa Helena,PR,Brasil
5660,Santa Helena,PR,Brasil
5661,Santa Helena,PR,Brasil
5662,Sâo Manuel,SP,Brasil
5663,Botucatu,SP,Brasil
5664,Botucatu,SP,Brasil
5665,Botucatu,SP,Brasil
5666,Botucatu,SP,Brasil
5667,Botucatu,SP,Brasil
5668,Santa Helena,PR,Brasil
5669,Ronda Alta,RS,Brasil
5670,Santa Helena,PR,Brasil
5671,Santa Helena,PR,Brasil
5672,Santa Helena,PR,Brasil
5673,Paranaguá,PR,Brasil
5674,Toledo,PR,Brasil
5675,Campo Mourão,PR,Brasil
5676,Chapadão do Sul,MS,Brasil
5677,Curitiba,PR,Brasil
5678,São José dos Pinhais,PR,Brasil
5679,Jaguariaíva,PR,Brasil
5680,Jaguariaíva,PR,Brasil
5681,Curitiba,PR,Brasil
5682,Mangueirinha,PR,Brasil
5683,Ponta Porã,MS,Brasil
5684,Coronel Domingos Soares,PR,Brasil
5685,Peabiru,PR,Brasil
5686,Chapadão do Sul,MS,Brasil
5687,Cassilândia,MS,Brasil
5688,Piraquara,PR,Brasil
5689,Jaguariaíva,PR,Brasil
5690,São José da Boa Vista,PR,Brasil
5691,Porto Amazonas,PR,Brasil
5692,Porto Amazonas,PR,Brasil
5693,São José dos Pinhais,PR,Brasil
5694,Almirante Tamandaré,PR,Brasil
5695,Curitiba,PR,Brasil
5696,Itapoá,SC,Brasil
5697,Guaratuba,PR,Brasil
5698,Jaguariaíva,PR,Brasil
5699,Cassilândia,MS,Brasil
5700,Chapadão do Sul,MS,Brasil
5701,Piraí do Sul,PR,Brasil
5702,Coronel Domingos Soares,PR,Brasil
5703,Piraquara,PR,Brasil
5704,Palmeira,PR,Brasil
5705,Jaguariaíva,PR,Brasil
5706,São José da Boa Vista,PR,Brasil
5707,Castro,PR,Brasil
5708,Palmeira,PR,Brasil
5709,Teixeira Soares,PR,Brasil
5710,Porto Amazonas,PR,Brasil
5711,Lapa,PR,Brasil
5712,Colômbia,SP,Brasil
5713,Campo Largo,PR,Brasil
5714,Araquari,SC,Brasil
5715,Teresópolis,RJ,Brasil
5716,Marliéria,MG,Brasil
5717,Toledo,PR,Brasil
5718,Cascavel,PR,Brasil
5719,Marliéria,MG,Brasil
5720,Marliéria,MG,Brasil
5721,Marliéria,MG,Brasil
5722,Matelândia,PR,Brasil
5723,Nova Tebas,PR,Brasil
5724,Nova Tebas,PR,Brasil
5725,Fazenda Rio Grande,PR,Brasil
5726,Fazenda Rio Grande,PR,Brasil
5727,São José dos Pinhais,PR,Brasil
5728,Morretes,PR,Brasil
5729,Lima Duarte,MG,Brasil
5730,Contenda,PR,Brasil
5731,Irati,PR,Brasil
5732,Toledo,PR,Brasil
5733,São Miguel do Iguaçu,PR,Brasil
5734,?,PR,Brasil
5735,Cascavel,PR,Brasil
5736,Ponta Porã,MS,Brasil
5737,Itaperuçu,PR,Brasil
5738,Campo Largo,PR,Brasil
5739,São José dos Pinhais,PR,Brasil
5740,Fazenda Rio Grande,PR,Brasil
5741,Guapiara,SP,Brasil
5742,Jacarezinho,PR,Brasil
5743,Jacarezinho,PR,Brasil
5744,Jacarezinho,PR,Brasil
5745,Pindorama do Tocantins,TO,Brasil
5746,Miracema do Tocantins,TO,Brasil
5747,Porto Nacional,TO,Brasil
5748,Palmas,TO,Brasil
5749,Miracema do Tocantins,TO,Brasil
5750,Palmas,TO,Brasil
5751,Palmas,TO,Brasil
5752,Itapiratins,TO,Brasil
5753,Palmas,TO,Brasil
5754,Palmas,TO,Brasil
5755,Palmas,TO,Brasil
5756,Porto Nacional,TO,Brasil
5757,Paraíso do Tocantins,TO,Brasil
5758,Palmas,TO,Brasil
5759,Porto Nacional,TO,Brasil
5760,Porto Nacional,TO,Brasil
5761,Porto Nacional,TO,Brasil
5762,Porto Nacional,TO,Brasil
5763,Porto Nacional,TO,Brasil
5764,Porto Nacional,TO,Brasil
5765,Porto Nacional,TO,Brasil
5766,Palmas,TO,Brasil
5767,Paraíso do Tocantins,TO,Brasil
5768,Palmas,TO,Brasil
5769,Porto Nacional,TO,Brasil
5770,Peixe,TO,Brasil
5771,Porto Nacional,TO,Brasil
5772,Itapiratins,TO,Brasil
5773,Porto Nacional,TO,Brasil
5774,Lagoa da Confusão,TO,Brasil
5775,Palmas,TO,Brasil
5776,Ipueiras,TO,Brasil
5777,Palmas,TO,Brasil
5778,Palmas,TO,Brasil
5779,Paraíso do Tocantins,TO,Brasil
5780,Brejinho de Nazaré,TO,Brasil
5781,Porto Nacional,TO,Brasil
5782,Palmas,TO,Brasil
5783,Paraíso do Tocantins,TO,Brasil
5784,Tupiratins,TO,Brasil
5785,Miracema do Tocantins,TO,Brasil
5786,Porto Nacional,TO,Brasil
5787,Guairaçá,PR,Brasil
5788,Venezuela, ,Venezuela
5789,Curitiba,PR,Brasil
5790,São Paulo,SP,Brasil
5791,Serra do Navio,AP,Brasil
5792,Itaituba,PA,Brasil
5793,Pedra Branca do Amapari,AP,Brasil
5794,Antonina,PR,Brasil
5795,Palmeira,PR,Brasil
5796,Castelo,ES,Brasil
5797,Rio de Janeiro,RJ,Brasil
5798,Castro,PR,Brasil
5799,Curitiba,PR,Brasil
5800,Santa Isabel do Rio Negro,AM,Brasil
5801,Castelo,ES,Brasil
5802,Cerro Azul,PR,Brasil
5803,Londrina,PR,Brasil
5804,Castelo,ES,Brasil
5805,Darcinópolis,TO,Brasil
5806,Carolina,MA,Brasil
5807,Darcinópolis,TO,Brasil
5808,São Pedro do Paraná,PR,Brasil
5809,Apiaí,SP,Brasil
5810,Ouro Preto,MG,Brasil
5811,Itaituba,PA,Brasil
5812,Babaculândia,TO,Brasil
5813,Ouro Preto,MG,Brasil
5814,Cingapura,BT,Cingapura
5815,Piraquara,PR,Brasil
5816,Itaituba,PA,Brasil
5817,Belterra,PA,Brasil
5818,Santa Maria do Oeste,PR,Brasil
5819,Mucugê,BA,Brasil
5820,Antonina,PR,Brasil
5821,Antonina,PR,Brasil
5822,Antonina,PR,Brasil
5823,Itaituba,PA,Brasil
5824,Pedra Branca do Amapari,AP,Brasil
5825,Piraquara,PR,Brasil
5826,Guaratuba,PR,Brasil
5827,Matinhos,PR,Brasil
5828,Guaraqueçaba,PR,Brasil
5829,Telêmaco Borba,PR,Brasil
5830,São Bento do Sul,SC,Brasil
5831,São Bento do Sul,SC,Brasil
5832,Ilhota,SC,Brasil
5833,Cachoeira Paulista,SP,Brasil
5834,Muitos Capões,RS,Brasil
5835,Garopaba,SC,Brasil
5836,Nova Petrópolis,RS,Brasil
5837,Muitos Capões,RS,Brasil
5838,Itapoá,SC,Brasil
5839,Nova Petrópolis,RS,Brasil
5840,São Gabriel,RS,Brasil
5841,São José do Brarreiro,SP,Brasil
5842,Boa Nova,BA,Brasil
5843,Rio de Contas,BA,Brasil
5844,Lagoa Real,BA,Brasil
5845,Guaratuba,PR,Brasil
5846,Caxias do Sul,RS,Brasil
5847,Sant'Ana do Livramento,RS,Brasil
5848,Quaraí,RS,Brasil
5849,São Francisco de Paula,RS,Brasil
5850,São Francisco de Paula,RS,Brasil
5851,São Francisco de Paula,RS,Brasil
5852,Nova Roma do Sul,RS,Brasil
5853,Santa Tereza,RS,Brasil
5854,Manoel Viana,RS,Brasil
5855,Quaraí,RS,Brasil
5856,Quaraí,RS,Brasil
5857,São Francisco de Assis,RS,Brasil
5858,São Francisco de Assis,RS,Brasil
5859,São Pedro do Sul,RS,Brasil
5860,São Francisco de Paula,RS,Brasil
5861,Alegrete,RS,Brasil
5862,Iraí,RS,Brasil
5863,Farroupilha,RS,Brasil
5864,São Francisco de Assis,RS,Brasil
5865,Caxias do Sul,RS,Brasil
5866,São Francisco de Assis,RS,Brasil
5867,Torres,RS,Brasil
5868,São Francisco de Assis,RS,Brasil
5869,São Francisco de Assis,RS,Brasil
5870,Córdoba, ,Argentina
5871,Córdoba, ,Argentina
5872,Rio Preto,MG,Brasil
5873,Santiago,RS,Brasil
5874,Unistalda,RS,Brasil
5875,Bossoroca,RS,Brasil
5876,Derrubadas,RS,Brasil
5877,Vacaria,RS,Brasil
5878,Caxias do Sul,RS,Brasil
5879,Santa Rosa de Lima,SC,Brasil
5880,Cruzeiro,SP,Brasil
5881,"Provincia de Chaco, Quitilipi", ,Argentina
5882,Urubici,SC,Brasil
5883,Osório,RS,Brasil
5884,Urubici,SC,Brasil
5885,São Bonifácio,SC,Brasil
5886,Urubici,SC,Brasil
5887,São Francisco de Paula,RS,Brasil
5888,São Francisco de Paula,RS,Brasil
5889,Monte Belo do Sul,RS,Brasil
5890,Antônio Prado,RS,Brasil
5891,Dom Pedro de Alcântra,RS,Brasil
5892,Corrientes, ,Argentina
5893,Bom Jesus,RS,Brasil
5894,Campina Grande do Sul,PR,Brasil
5895,Palmeira,PR,Brasil
5896,Águas de São Pedro,SP,Brasil
5897,Morretes,PR,Brasil
5898,Itapoá,SC,Brasil
5899,Londrina,PR,Brasil
5900,Penha,SC,Brasil
5901,Lavras,MG,Brasil
5902,Paranaguá,PR,Brasil
5903,Jaguariaíva,PR,Brasil
5904,Guaratuba,PR,Brasil
5905,Curitiba,PR,Brasil
5906,Guaratuba,PR,Brasil
5907,Castro,PR,Brasil
5908,Matinhos,PR,Brasil
5909,Itapera d'Oeste,PR,Brasil
5910,Águas de Lindóia,SP,Brasil
5911,Balsa Nova,PR,Brasil
5912,Tijucas do Sul,PR,Brasil
5913,Navegantes,SC,Brasil
5914,Matinhos,PR,Brasil
5915,Porto União,SC,Brasil
5916,Sengés,PR,Brasil
5917,Guaraqueçaba,PR,Brasil
5918,Jaguariaíva,PR,Brasil
5919,Massaranduba,SC,Brasil
5920,Paranaguá,PR,Brasil
5921,São João do Triunfo,PR,Brasil
5922,Garopaba,SC,Brasil
5923,Nova Cantu,PR,Brasil
5924,São Bento do Sul,SC,Brasil
5925,Colombo,PR,Brasil
5926,Nova Cantu,PR,Brasil
5927,Rio Branco do Sul,PR,Brasil
5928,Tibagi,PR,Brasil
5929,Piraquara,PR,Brasil
5930,Campo Mourão,PR,Brasil
5931,Terra Rica,PR,Brasil
5932,Terra Rica,PR,Brasil
5933,Piraquara,PR,Brasil
5934,Nova Cantu,PR,Brasil
5935,Curitiba,PR,Brasil
5936,Antonina,PR,Brasil
5937,São Bento do Sul,SC,Brasil
5938,São Bento do Sul,SC,Brasil
5939,São Bento do Sul,SC,Brasil
5940,São Bento do Sul,SC,Brasil
5941,São Bento do Sul,SC,Brasil
5942,São Bento do Sul,SC,Brasil
5943,Morretes,PR,Brasil
5944,Balsa Nova,PR,Brasil
5945,Guaratuba,PR,Brasil
5946,Piraquara,PR,Brasil
5947,Araucária,PR,Brasil
5948,Colombo,PR,Brasil
5949,Coronel Domingos Soares,PR,Brasil
5950,Porto Amazonas,PR,Brasil
5951,Campo Mourão,PR,Brasil
5952,Touros,RN,Brasil
5953,São Bento do Sul,SC,Brasil
5954,São Bento do Sul,SC,Brasil
5955,São Bento do Sul,SC,Brasil
5956,São Bento do Sul,SC,Brasil
5957,Mafra,SC,Brasil
5958,Paranaguá,PR,Brasil
5959,São Bento do Sul,SC,Brasil
5960,São Bento do Sul,SC,Brasil
5961,Tijucas do Sul,PR,Brasil
5962,Quinta do Sol,PR,Brasil
5963,Tomazina,PR,Brasil
5964,Macaúbas,BA,Brasil
5965,Gouveia,MG,Brasil
5966,Bonito,MS,Brasil
5967,Garuva,SC,Brasil
5968,Porto Seguro,BA,Brasil
5969,Posse,GO,Brasil
5970,Piraquara,PR,Brasil
5971,Cerro Azul,PR,Brasil
5972,Curitiba,PR,Brasil
5973,Piraquara,PR,Brasil
5974,Palhoça,SC,Brasil
5975,Curitiba,PR,Brasil
5976,Guarapuava,PR,Brasil
5977,Morretes,PR,Brasil
5978,Araucária,PR,Brasil
5979,Diamante do Norte,PR,Brasil
5980,Paranaguá,PR,Brasil
5981,Miguel Pereira,RJ,Brasil
5982,Lapa,PR,Brasil
5983,Matinhos,PR,Brasil
5984,Turvo,PR,Brasil
5985,Nazaré,BA,Brasil
5986,Urandi,BA,Brasil
5987,Coronel Domingos Soares,PR,Brasil
5988,Turvo,PR,Brasil
5989,Prudentópolis,PR,Brasil
5990,Campo Largo,PR,Brasil
5991,Antonina,PR,Brasil
5992,Ponta Porã,MS,Brasil
5993,Porto Murtinho,MS,Brasil
5994,Piraquara,PR,Brasil
5995,Curitiba,PR,Brasil
5996,Iguatemi,MS,Brasil
5997,Adrianópolis,PR,Brasil
5998,Guaraqueçaba,PR,Brasil
5999,São João d'Aliança,GO,Brasil
6000,Boquira,BA,Brasil
6001,Rio de Contas,BA,Brasil
6002,São Mateus,ES,Brasil
6003,Datas,MG,Brasil
6004,Venda Nova do Imigrante,ES,Brasil
6005,Cristalina,GO,Brasil
6006,Nossa Senhora das Graças,PR,Brasil
6007,Arraias,TO,Brasil
6008,Antonina,PR,Brasil
6009,Vila Bela da Santíssima Trindade,MT,Brasil
6010,Senador Mourão,MG,Brasil
6011,São João d'Aliança,GO,Brasil
6012,Bodoquena,MS,Brasil
6013,Campo Largo,PR,Brasil
6014,Morretes,PR,Brasil
6015,Rio Branco do Sul,PR,Brasil
6016,São José dos Pinhais,PR,Brasil
6017,Piraju,SP,Brasil
6018,Rio Branco do Sul,PR,Brasil
6019,Tijucas do Sul,PR,Brasil
6020,Palmeira,PR,Brasil
6021,Palmeira,PR,Brasil
6022,Ponta Grossa,PR,Brasil
6023,Barra do Piraí,RJ,Brasil
6024,Cunha,SP,Brasil
6025,Passa-Vinte,MG,Brasil
6026,Barão de Monte Alto,MG,Brasil
6027,Grão Mogol,MG,Brasil
6028,Paranaguá,PR,Brasil
6029,Pirenópolis,GO,Brasil
6030,Capitão Enéas,MG,Brasil
6031,Felisberto Caldeira,MG,Brasil
6032,Antonina,PR,Brasil
6033,Couto de Magalhães de Minas,MG,Brasil
6034,Serro,MG,Brasil
6035,Curitiba,PR,Brasil
6036,Pratânia,SP,Brasil
6037,Cavalcante,GO,Brasil
6038,Jaboticatubas,MG,Brasil
6039,São Luiz do Paraitinga,SP,Brasil
6040,Matinhos,PR,Brasil
6041,Antonina,PR,Brasil
6042,Paranaguá,PR,Brasil
6043,Castro,PR,Brasil
6044,Bombinhas,PR,Brasil
6045,Foz do Iguaçu,PR,Brasil
6046,São José dos Pinhais,PR,Brasil
6047,Cascavel,PR,Brasil
6048,Campo Largo,PR,Brasil
6049,Paranavaí,PR,Brasil
6050,Ibirama,SC,Brasil
6051,Água Fria de Goiás,GO,Brasil
6052,Terra Rica,PR,Brasil
6053,Curitiba,PR,Brasil
6054,Palmeira,PR,Brasil
6055,Porto Murtinho,MS,Brasil
6056,Telêmaco Borba,PR,Brasil
6057,Cerro Azul,PR,Brasil
6058,Iaçu,BA,Brasil
6059,Campo Mourão,PR,Brasil
6060,Teodoro Sampaio,SP,Brasil
6061,Pinhais,PR,Brasil
6062,Rio de Contas,BA,Brasil
6063,Posse,GO,Brasil
6064,Teresina de Goiás,GO,Brasil
6065,Cuiabá,MT,Brasil
6066,Mallhada,BA,Brasil
6067,Teodoro Sampaio,SP,Brasil
6068,Paranaguá,PR,Brasil
6069,Juiz de Fora,MG,Brasil
6070,Paranaguá,PR,Brasil
6071,Milagres,BA,Brasil
6072,Campina Grande do Sul,PR,Brasil
6073,Botucatu,SP,Brasil
6074,Verê,PR,Brasil
6075,Porto Murtinho,MS,Brasil
6076,Amambai,MS,Brasil
6077,Pirapora,MG,Brasil
6078,São Mateus do Sul,PR,Brasil
6079,São Mateus do Sul,PR,Brasil
6080,Dourados,MS,Brasil
6081,Morretes,PR,Brasil
6082,Maringá,PR,Brasil
6083,Bonito,MS,Brasil
6084,Corinto,MG,Brasil
6085,Valença,RJ,Brasil
6086,Cachoeira,BA,Brasil
6087,Rialma,GO,Brasil
6088,Miranda,MS,Brasil
6089,Laguna,SC,Brasil
6090,Toledo,PR,Brasil
6091,Campo Magro,PR,Brasil
6092,Itapoá,SC,Brasil
6093,Coronel Domingos Soares,PR,Brasil
6094,Campina Grande do Sul,PR,Brasil
6095,Francisco Dumont,MG,Brasil
6096,São Luiz do Paraitinga,SP,Brasil
6097,Urubici,SC,Brasil
6098,Licínio de Almeida,BA,Brasil
6099,Cruz das Almas,BA,Brasil
6100,Igrapiúna,BA,Brasil
6101,Lençois,BA,Brasil
6102,Itacaré,BA,Brasil
6103,Almadina,BA,Brasil
6104,Conceição do Almeida,BA,Brasil
6105,Rio de Contas,BA,Brasil
6106,Licínio de Almeida,BA,Brasil
6107,Tomazina,PR,Brasil
6108,Campo do Tenente,PR,Brasil
6109,Santa Maria da Vitória,BA,Brasil
6110,Gouveia,MG,Brasil
6112,Datas,MG,Brasil
6113,Coronel Domingos Soares,PR,Brasil
6114,Alto Paraíso de Goiás,GO,Brasil
6115,Curitiba,PR,Brasil
6116,Pontal do Paraná,PR,Brasil
6117,Conceição do Mato Dentro,MG,Brasil
6118,Turvo,PR,Brasil
6119,Guarapuava,PR,Brasil
6120,Pedro Leopoldo,MG,Brasil
6121,Campinas,SP,Brasil
6122,Santa Maria da Vitória,BA,Brasil
6123,Itaituba,PA,Brasil
6124,Abaíra,BA,Brasil
6125,Cascavel,PR,Brasil
6126,Igrapiúna,BA,Brasil
6127,Coaraci,BA,Brasil
6128,Ponta de Pedras,PA,Brasil
6129,Entre Rios,BA,Brasil
6130,Santarém,PA,Brasil
6131,Abaíra,BA,Brasil
6132,Mucugê,BA,Brasil
6133,Rio de Contas,BA,Brasil
6134,Morro do Chapéu,BA,Brasil
6135,Feira de Santana,BA,Brasil
6136,Canaã dos Carajás,PA,Brasil
6137,Feira de Santana,BA,Brasil
6138,Parauapebas,PA,Brasil
6139,Porto Seguro,BA,Brasil
6140,Santo Antônio de Jesus,BA,Brasil
6141,Itacambira,MG,Brasil
6142,Casa Nova,BA,Brasil
6143,São Gabriel da Cachoeira,AM,Brasil
6144,Itaituba,PA,Brasil
6145,Januária,MG,Brasil
6146,Licínio de Almeida,BA,Brasil
6147,Prainha,PA,Brasil
6148,Cametá,PA,Brasil
6149,Santana do Riacho,MG,Brasil
6150,Milagres,BA,Brasil
6151,Entre Rios,BA,Brasil
6163,Datas,MG,Brasil
6153,Monte Alegre,PA,Brasil
6154,Grajaú,MA,Brasil
6155,Lagedo do Tabocal,BA,Brasil
6156,Xique-Xique,BA,Brasil
6157,Jacobina,BA,Brasil
6158,MIguel Calmon,BA,Brasil
6159,Cafarnaum,BA,Brasil
6160,Itaberaba,BA,Brasil
6161,Miguel Calmon,BA,Brasil
6162,Conceição do Almeida,BA,Brasil
6164,Salvaterra,PA,Brasil
6165,Humaitá,AM,Brasil
6166,Rio de Contas,BA,Brasil
6167,Jequié,BA,Brasil
6168,Jeremoabo,BA,Brasil
6169,Mucugê,BA,Brasil
6170,Macaúbas,BA,Brasil
6171,Dom Basílio,BA,Brasil
6172,Itaité,BA,Brasil
6173,Porto Nacional,TO,Brasil
6174,Morro do Chapéu,BA,Brasil
6175,Barra,BA,Brasil
6176,Xique-Xique,BA,Brasil
6177,Irecê,BA,Brasil
6178,Macaúbas,BA,Brasil
6179,Ruy Barbosa,BA,Brasil
6180,Guaratuba,PR,Brasil
6181,Macaé,RJ,Brasil
6182,São Bento do Sul,SC,Brasil
6183,São Bento do Sul,SC,Brasil
6184,São Bento do Sul,SC,Brasil
6185,Curitiba,PR,Brasil
6186,São Bento do Sul,SC,Brasil
6187,São Bento do Sul,SC,Brasil
6188,São Bento do Sul,SC,Brasil
6189,Piraquara,PR,Brasil
6190,São Bento do Sul,SC,Brasil
6191,Londrina,PR,Brasil
6192,Castro,PR,Brasil
6193,Curitiba,PR,Brasil
6194,São Francisco do Sul,PR,Brasil
6195,Morretes,PR,Brasil
6196,Morretes,PR,Brasil
6197,Piraquara,PR,Brasil
6198,Piraquara,PR,Brasil
6199,Campo Largo,PR,Brasil
6200,Cerro Azul,PR,Brasil
6201,Colombo,PR,Brasil
6202,Piraquara,PR,Brasil
6203,Santa Teresa,ES,Brasil
6204,Quatro Barras,PR,Brasil
6205,Curitiba,PR,Brasil
6206,Piraquara,PR,Brasil
6207,Garopaba,SC,Brasil
6208,Turvo,PR,Brasil
6209,Curitiba,PR,Brasil
6210,Paranaguá,PR,Brasil
6211,Curitiba,PR,Brasil
6212,Londrina,PR,Brasil
6213,Itapejara d'Oeste,PR,Brasil
6214,Paranaguá,PR,Brasil
6215,Jesuítas,PR,Brasil
6216,São Bento do Sul,SC,Brasil
6217,Curitiba,PR,Brasil
6218,Balsa Nova,PR,Brasil
6219,Pinhais,PR,Brasil
6220,Ponta Grossa,PR,Brasil
6221,Matinhos,PR,Brasil
6222,Morretes,PR,Brasil
6223,Araucária,PR,Brasil
6224,Campo Alegre,SC,Brasil
6225,Verê,PR,Brasil
6226,Honório Serpa,PR,Brasil
6227,Coronel Domingos Soares,PR,Brasil
6228,Prudentópolis,PR,Brasil
6229,Almirante Tamandaré,PR,Brasil
6230,Alto Paraná,PR,Brasil
6231,Curitiba,PR,Brasil
6232,Almirante Tamandaré,PR,Brasil
6233,Bonito,PE,Brasil
6234,Itaberaba,BA,Brasil
6235,Mato Rico,PR,Brasil
6236,Campo Mourão,PR,Brasil
6237,Moreira Sales,PR,Brasil
6238,Buriti de Goiás,GO,Brasil
6239,Nova Roma,GO,Brasil
6240,Campo Mourão,PR,Brasil
6241,Nova Roma,GO,Brasil
6242,Luziânia,GO,Brasil
6243,Paraúna,GO,Brasil
6244,Cocos,BA,Brasil
6245,Paraúna,GO,Brasil
6246,Buriti de Goiás,GO,Brasil
6247,Brasília,DF,Brasil
6248,Cocos,BA,Brasil
6249,Buriti de Goiás,GO,Brasil
6250,Sanclerlândia,GO,Brasil
6251,Paraúna,GO,Brasil
6252,Mogi Mirim,SP,Brasil
6253,Brasília,DF,Brasil
6254,Brasília,DF,Brasil
6255,Caldas Novas,GO,Brasil
6256,Vila Boa,GO,Brasil
6257,Mossâmedes,GO,Brasil
6258,Janaúba,MG,Brasil
6259,Belo Horizonte,MG,Brasil
6260,Piaçabuçu,AL,Brasil
6261,Ibateguara,AL,Brasil
6262,Santa Quitéria do Maranhão,MA,Brasil
6263,Belo Horizonte,MG,Brasil
6264,Belo Horizonte,MG,Brasil
6265,Marechal Deodoro,AL,Brasil
6266,Boca da Mata,AL,Brasil
6267,Piaçabuçu,AL,Brasil
6268,Piaçabuçu,AL,Brasil
6269,São Luís do Quitunde,AL,Brasil
6270,Penedo,AL,Brasil
6271,Piaçabuçu,AL,Brasil
6272,São Luís do Quitunde,AL,Brasil
6273,Marechal Deodoro,AL,Brasil
6274,São José da Laje,AL,Brasil
6275,Campo Mourão,PR,Brasil
6276,Roncador,PR,Brasil
